,allergies,anxiety,bloating,brain_fog,breast_pain,breast_swelling,brittle_nails,chills,constipation,cramps,depression,diarrhea,dizzy,dry_eyes,dry_skin,facial_hair,fatigue,hair_loss,headaches,heartburn,incontinence,insomnia,irregular_beat,itchy_skin,joint_pain,memory_lapse,mood_swings,muscle_tension,nausea,nipple_discharge,odor,ovulation,ovulation_pain,painful_intercourse,ringing_ears,sex_drive,spotting,tingling_extremeties,uti,vaginal_dryness,vertigo,vomiting,yeast_infection
depression,0.0722033592756294,0.42107298285113703,0.0781061236926757,0.40103959363077496,-0.012312304849410472,-0.03702538088692231,0.3613581075202672,-0.001819777489013524,0.04249095812119913,-0.06106966184988306,1.0000000000000002,0.14532165598212357,0.03159897140499864,-0.012575364835731847,0.19570230401035202,0.08238281778473514,0.33821047180720265,-0.0306453581460496,0.10675051455724638,0.04916195235025026,0.20855361382922738,0.31685161613295176,-0.004490870774417249,0.33213642368000157,0.18568339860555286,0.32998405297751554,0.41018731478570425,0.11854752638159048,0.025471893347614967,-0.011821956686918005,0.05555902788780253,-0.00978619832749241,-0.047124581851652074,0.051188568514961376,0.08320462202084002,0.04169166072066868,-0.06352654000953877,0.22188480918931766,-0.01647030714437499,0.040840104870373935,-0.03013475056642143,0.18815606815555516,-0.02896910876520471
diarrhea,0.06843014375041227,0.0636419561105691,0.10462246816531827,0.14587371900547966,0.048286926130559314,0.05146896090767237,0.09700751454981288,0.07075609504681907,0.0467964303540534,0.11830546705962662,0.14532165598212357,0.9999999999999986,0.12347745005322543,0.039975952687237845,0.24800841770887522,0.07554743227773504,0.15876860232882914,0.05135564056237545,0.12101876768631839,0.15094179346358413,0.39045130409367146,0.08198066881938033,0.1067550008716643,0.23264746692216942,0.19133820833780715,0.017883809272985628,0.046402951302187294,0.12993809481699886,0.2300273057999263,-0.014895459478676711,0.06658270535986462,0.030716654468879057,0.0648299478970646,0.0034013877930460673,0.10562776286503689,0.05232997179108658,0.05786112099174149,0.28470237276272536,0.06498469652800062,0.07439410354825744,-0.0025593390684258343,0.018384117439466694,0.07200670359867395
dizzy,0.013520512984834322,0.09340156209516087,0.10911535144754675,0.18404275626159294,0.07894600699932199,-9.693926627028324e-05,0.006646779320103584,0.05344766593061491,0.13568657045457475,0.13425895559978462,0.03159897140499864,0.12347745005322543,0.9999999999999996,0.17091850765569042,0.0029922589660656036,-0.046824086467614094,0.21338885511320901,0.01787700686611822,0.31181679640781423,0.09123198848085858,-0.028799915645640026,0.05342414520053043,0.14026499458253078,0.02569493122590867,0.1844360307740043,0.020736830346913135,0.03142609656383238,0.2486697464794945,0.3714505127009106,-0.017161548738566575,0.061105457122778935,0.10061632182474095,0.10599078555788005,-0.032137940252251626,0.08892241332726775,-0.008346415137022778,0.10863483424212576,0.09344049795028388,0.15424103087447533,-5.384239788050068e-05,0.1726373513758471,0.012537737252015969,0.02669726838554568
dry_eyes,0.05267405574253245,0.0019369482749063587,0.15299008426533314,0.0825040216619571,0.048726517212663065,0.07826950681595471,0.05843925726665799,0.11321153770508904,0.4494317859889618,0.08557211804633928,-0.012575364835731847,0.039975952687237845,0.17091850765569042,1.0000000000000002,0.12005352273432106,0.018183466005511975,0.22105680172729114,0.060023258571366735,0.2651910650417279,0.04886348221172164,-0.009757203910252015,0.02961812261767772,0.10465685745793789,-0.004579227923208676,0.13256103767184152,-0.01942541133075146,-0.013997251779040445,0.10125498688888784,0.008227078895759252,0.019222694912386117,0.01004922455239114,-0.02272479819112785,0.03911513307333702,-0.004451828920858668,0.04093200480216959,0.0016121525600773015,0.22758525396851984,0.047625333461126,-0.008742455834975075,0.10879183634664617,0.0015283941787015232,-0.02066415520904085,-0.008139492690798153
dry_skin,0.14232913126858365,0.10524884475339732,0.0019003724439106992,0.18379006062867964,0.029476117180119676,0.035699829742859734,0.2885119184760575,0.10311705641703517,0.08815093171133992,0.014496608384081136,0.19570230401035202,0.24800841770887522,0.0029922589660656036,0.12005352273432106,0.9999999999999992,0.19832240553484606,0.10180211751629353,0.1079048873572312,0.010910143467808522,0.1276612677285344,0.27854344522897256,0.0680351450994935,-0.009129303431935654,0.35213562715043767,0.10178604823491302,0.09975973005034883,0.07625381889524746,0.2022289770460381,0.02088209162594359,0.032886934254861507,0.050943099183029916,-0.013635521755278154,0.08346339892587021,-0.012701892899407728,0.05062136082901234,0.08908503427330025,0.007343141037777551,0.2837977699965993,-0.002620002859293982,0.03691128071427874,-0.03141617398549011,0.0334147960515657,0.0003994095266505698
facial_hair,0.022553536389254506,0.15272774157595173,0.018155505021200932,0.05717416310925383,-0.05267016106711022,-0.02464440900067254,0.1941032817731043,0.1247137249651174,0.10394868868847107,-0.001235674393073573,0.08238281778473514,0.07554743227773504,-0.046824086467614094,0.018183466005511975,0.19832240553484606,1.0000000000000007,0.06494276361619315,0.12294428770386914,-0.05704114387820377,-0.021570309127845577,0.18007644456350563,0.20777784480385855,-0.03686351754851429,0.21510763386272727,0.05958350923305857,0.14017203659849256,0.12109704704878438,0.053092073256890596,-0.014631417979763198,0.027193760702710033,0.08490199268418502,-0.001994944330653988,0.02358676609962676,0.020774448670876952,0.1712836819012635,0.1468797072837678,-0.06614867104285928,0.01937338088152668,-0.000733328886058804,0.030692904574487683,-0.041798744882904304,-0.025214116276620978,-0.010780982469422612
fatigue,0.10388333011893965,0.39571340560738966,0.3107157850939125,0.4378060571797483,0.12489509760719741,0.01815295421871222,0.23696415580108346,0.06367869871019374,0.1413249710368379,0.21313380786991704,0.33821047180720265,0.15876860232882914,0.21338885511320901,0.22105680172729114,0.10180211751629353,0.06494276361619315,1.000000000000001,0.011341836443923942,0.33434432613434983,0.13867007742607806,0.1433444781090744,0.25116644856208004,0.04440745384732094,0.1418041014974291,0.3299545016035881,0.2959237014457021,0.3474312271991722,0.27627430648943013,0.07729872472641769,-0.05923628149960283,0.1376451270308943,0.00581451119450825,0.022866659780984382,-0.01729573162445046,0.07837963885030966,0.02304053022563089,0.11644604403752025,0.1630038459955303,-0.016794360477997004,0.0248600477589804,-0.03603973077416232,0.246174872698708,0.04166157023544529
hair_loss,0.03360771669503062,0.08413080518561142,0.028058522925071404,0.02187014563980492,0.26301114901992884,0.26064651099905317,0.13557321999067978,0.0456134784956709,0.07570251123125436,0.03483434461917415,-0.0306453581460496,0.05135564056237545,0.01787700686611822,0.060023258571366735,0.1079048873572312,0.12294428770386914,0.011341836443923942,1.0000000000000002,-0.01702797201879993,0.0037320821024548704,0.07218677522797168,0.05850479398232099,0.022745835949857348,0.06202228428681296,0.09997292759239335,0.0493217074675122,0.03266750743193114,0.060499676893070606,0.0821128741673659,0.00600010536070909,0.03241820425057165,-0.009520144231727857,-0.01982570348748341,0.009573101673139378,0.14693455269294822,0.06914173032355324,-0.05736998100457581,0.0011532703196661116,-0.003482719151425258,0.04424169336442144,-0.02275310184304915,-0.01707560172028237,0.014751954194805104
headaches,0.03933084324733968,0.11795506176963151,0.13185626853411417,0.1675258811476633,0.11911867231666629,0.06544218695272626,0.005800124117079996,0.11783059980937889,0.22747287788156698,0.2969053295491942,0.10675051455724638,0.12101876768631839,0.31181679640781423,0.2651910650417279,0.010910143467808522,-0.05704114387820377,0.33434432613434983,-0.01702797201879993,1.0000000000000009,0.11830350490542832,0.003903451216934719,0.0898555413239898,0.14420406670809746,0.05098245105058671,0.3483300934522596,0.025419815513101712,0.07865507910807179,0.3957683900575662,0.2100616627630052,-0.03724427078821458,0.0023080234017647094,-0.034674528091069884,0.018142648416224427,0.07039269674356943,0.04362303657227247,0.023326590516217837,0.18593027240274065,0.23433655645406018,-0.018972047609044224,0.037565210692559206,0.0034651333638239063,0.07894618584395537,0.03708180314145747
heartburn,0.15492852687860817,0.031256404127005435,0.14476759296993652,0.08212017511908709,0.0005095866939602836,0.0018887277158228285,0.036544866533389155,0.03623215749464618,0.04362979767354368,0.0781274318503992,0.04916195235025026,0.15094179346358413,0.09123198848085858,0.04886348221172164,0.1276612677285344,-0.021570309127845577,0.13867007742607806,0.0037320821024548704,0.11830350490542832,1.0000000000000013,0.06853812657475046,0.09816866915429555,0.10523828651848913,0.14370218188959752,0.05521648490751648,0.08696303486509481,-0.0013697110560369102,0.21838727726376606,0.1660508422563374,-0.004350230260731597,-0.01561052004063131,0.10148074276272896,0.06269406365392807,-0.006940744217636484,-0.018178530456206494,0.00547854375713401,0.024696644745093504,0.0613501783096338,0.18192953860856126,0.01982842346145425,0.009456284379708026,0.040006981986558235,0.008284866120580643
incontinence,0.10503486629092477,0.05051355772813312,0.0327263658173398,0.13568795637195552,-0.019105434549286943,0.0438039455124761,0.08764741953494733,0.1080828595195637,0.0847640869487937,0.10510262460330178,0.20855361382922738,0.39045130409367146,-0.028799915645640026,-0.009757203910252015,0.27854344522897256,0.18007644456350563,0.1433444781090744,0.07218677522797168,0.003903451216934719,0.06853812657475046,0.9999999999999988,0.034214326198438005,-0.015846314768078164,0.3348834221453855,0.08968247775824113,0.05899320014479869,0.0339057617199472,0.05117600717248783,0.018623295248767137,-0.00885837597698913,0.173743123884385,0.00022730914661842883,0.011715124038878078,0.015583024467617708,0.2832799242731749,0.11510206933755043,-0.025320302248460293,0.17290759696670066,0.002589032303616748,0.06570157445914793,-0.003410974277446054,0.009940448519119485,0.045399503813465934
insomnia,0.06530534326830044,0.5589111388865349,0.04435556337227334,0.2826225898628192,0.07697323595000899,0.05026224875676108,0.4976674099325116,0.08584505290557276,0.0807120446978021,0.08493912240069343,0.31685161613295176,0.08198066881938033,0.05342414520053043,0.02961812261767772,0.0680351450994935,0.20777784480385855,0.25116644856208004,0.05850479398232099,0.0898555413239898,0.09816866915429555,0.034214326198438005,0.9999999999999997,0.08757522307441401,0.17046481435918187,0.19602034373940413,0.34239671436164504,0.36137841429169554,0.13202619018251563,0.1834174620387058,-0.01094366881765649,0.04802182682998003,-0.024911536532215006,-0.014864429907781144,-0.01033731238764765,-0.002092443283903377,-0.020782418099149057,0.015478062948633199,0.14087666966695633,-0.007664464358921143,0.07006426563500255,0.005069294427983418,0.02582026237912417,0.0204410075055991
irregular_beat,0.029299650524387707,0.09086949716349842,-0.015261192212579626,0.07976721598533548,0.011250018236221631,0.0013168232245974383,0.023633364901142165,0.12580544085821754,0.09706834903758858,0.01961868963011666,-0.004490870774417249,0.1067550008716643,0.14026499458253078,0.10465685745793789,-0.009129303431935654,-0.03686351754851429,0.04440745384732094,0.022745835949857348,0.14420406670809746,0.10523828651848913,-0.015846314768078164,0.08757522307441401,0.9999999999999996,0.05741511451064398,0.06464042374439824,0.016712657879650032,0.029085417959263653,0.02365152330401447,0.11226573844312362,-0.02266757767870129,0.04786198690448336,0.05777307529444159,0.07296743984444584,0.04545618425325709,0.11098774287332057,-0.021614034079349632,0.06953149644589059,0.07352460309960053,0.09029351442416085,0.052814436773103234,0.07914989312987,0.020281386960488847,-0.03268557971083104
itchy_skin,0.23456340409809123,0.18280717172831382,0.07002819244534186,0.22372179839005227,0.009333591695248044,0.053184889781193484,0.3063943269945861,0.13893620522379402,0.03456838643122351,-0.03275399646696735,0.33213642368000157,0.23264746692216942,0.02569493122590867,-0.004579227923208676,0.35213562715043767,0.21510763386272727,0.1418041014974291,0.06202228428681296,0.05098245105058671,0.14370218188959752,0.3348834221453855,0.17046481435918187,0.05741511451064398,0.9999999999999999,0.12821760296384382,0.15787745694335925,0.25551367857332163,0.07811634023074894,0.030593057142991636,0.03354411202136835,0.06832603539319028,-0.011704063785451246,0.029997904882192603,0.05741790838560244,0.1784157648776315,0.073667274321226,-0.042375216094883504,0.25741383272488627,-0.011297730584129915,0.11382138820102551,3.646316416318538e-05,0.1785729805079046,0.013320407308073854
joint_pain,0.06343550804348276,0.1542891256426727,0.2191537343550363,0.28068359284415556,0.1996073372309326,0.059178049538313515,0.1887994218637593,0.03855223935432005,0.10716264437225796,0.12850019015699796,0.18568339860555286,0.19133820833780715,0.1844360307740043,0.13256103767184152,0.10178604823491302,0.05958350923305857,0.3299545016035881,0.09997292759239335,0.3483300934522596,0.05521648490751648,0.08968247775824113,0.19602034373940413,0.06464042374439824,0.12821760296384382,1.0000000000000004,0.16503198030470984,0.12723406733404596,0.3931107554497376,0.15452566436766177,0.0017955315742418597,0.03500776572561657,-0.02409656413507038,0.004816608823780857,0.02592859858430842,0.03557957097466957,0.010472070034743791,0.09155679133888597,0.26653312450960676,0.0022488209242005836,-0.0030069808019640098,0.031230136472270947,-0.0022194411445270877,-0.011481979146366476
memory_lapse,0.025453993904511522,0.3791839239346984,0.15766919795140233,0.4810327114388565,-0.030592468486618993,-0.05614554989706121,0.3886582131245135,0.003859948248600861,0.02539893658865824,-0.08220060672396905,0.32998405297751554,0.017883809272985628,0.020736830346913135,-0.01942541133075146,0.09975973005034883,0.14017203659849256,0.2959237014457021,0.0493217074675122,0.025419815513101712,0.08696303486509481,0.05899320014479869,0.34239671436164504,0.016712657879650032,0.15787745694335925,0.16503198030470984,1.0000000000000007,0.19590478459161706,0.09893657181815202,0.017818023917556373,-0.006152613228931516,0.02259876601413723,-0.007617901474380932,-0.029420415551097704,-0.032669809887278245,-0.012981618570888344,0.028621971232028542,-0.04588547118535379,0.09987719557542576,-0.012237827347405713,0.011827150027616995,0.046330288675892166,-0.011240023562812264,-0.020432919003428463
mood_swings,0.034633901149831774,0.44353263972731083,0.04450885521595388,0.2720371081570187,0.09925281413090965,0.06845948433593334,0.28066086776632687,0.022373801352910158,0.021526172138176453,0.07060031353085401,0.41018731478570425,0.046402951302187294,0.03142609656383238,-0.013997251779040445,0.07625381889524746,0.12109704704878438,0.3474312271991722,0.03266750743193114,0.07865507910807179,-0.0013697110560369102,0.0339057617199472,0.36137841429169554,0.029085417959263653,0.25551367857332163,0.12723406733404596,0.19590478459161706,0.9999999999999999,0.11572656307655972,0.030713425114591953,-0.01877187406884363,0.05752025865650334,0.03748081615207589,0.0035143793455931042,0.006888572966340296,0.041228411761902437,0.1159592309200269,0.010086377679807,0.09393718030400794,-0.0031739081566883763,0.023777436586611692,-0.011137325728671243,0.5443403614800709,-0.006409827492951188
muscle_tension,0.07155386574808584,0.1578883429881468,0.1695400620333303,0.22127494119565774,0.1370665519280922,0.09092373235741275,0.10770511129148291,0.11393903272232983,0.10263473796304909,0.13171632944345185,0.11854752638159048,0.12993809481699886,0.2486697464794945,0.10125498688888784,0.2022289770460381,0.053092073256890596,0.27627430648943013,0.060499676893070606,0.3957683900575662,0.21838727726376606,0.05117600717248783,0.13202619018251563,0.02365152330401447,0.07811634023074894,0.3931107554497376,0.09893657181815202,0.11572656307655972,1.0000000000000007,0.14661989495965905,-0.035656173338510816,0.10040199796562119,0.008980753447126434,0.1433065252181293,-0.02729566686554707,0.07251742658575737,0.05231239389704158,0.07850233605501616,0.3639188848511491,-0.004184019423736671,0.01387862561659407,0.044533884256707644,0.03466166663104295,0.004852067789376019
nausea,-0.015889513583457866,0.15702576824651546,0.0589851596261865,0.04262862402936126,0.09981106139847165,0.02823726837829713,-0.013839927135527232,0.0851048917676877,0.060877090189122136,0.12423949179257858,0.025471893347614967,0.2300273057999263,0.3714505127009106,0.008227078895759252,0.02088209162594359,-0.014631417979763198,0.07729872472641769,0.0821128741673659,0.2100616627630052,0.1660508422563374,0.018623295248767137,0.1834174620387058,0.11226573844312362,0.030593057142991636,0.15452566436766177,0.017818023917556373,0.030713425114591953,0.14661989495965905,0.9999999999999996,-0.014255200087214462,0.034190019244207934,-0.029375803250977103,0.048382234005881646,-0.027997560789174567,0.002800683876339244,0.010070172972293824,0.027912844433815566,0.1119618383288911,-0.013998379065974516,0.008979079676741638,0.0737966197370579,0.07379409026531662,0.11672432476705867
nipple_discharge,0.011265152963520448,-0.018028171799279513,-0.03388463199717693,-0.021460052210620053,-0.011019958305434887,-0.0211361110421576,0.030288103651804475,-0.003491890432017601,-0.012819393539062467,-0.05639585343230039,-0.011821956686918005,-0.014895459478676711,-0.017161548738566575,0.019222694912386117,0.032886934254861507,0.027193760702710033,-0.05923628149960283,0.00600010536070909,-0.03724427078821458,-0.004350230260731597,-0.00885837597698913,-0.01094366881765649,-0.02266757767870129,0.03354411202136835,0.0017955315742418597,-0.006152613228931516,-0.01877187406884363,-0.035656173338510816,-0.014255200087214462,0.9999999999999988,-0.003398176120689088,-0.015770435969566003,-0.026123857330703888,-0.015537558177419697,0.017710716810822417,-0.005273322891540262,-0.02311743335640728,-0.006888626805798004,0.00405178314262131,-0.014182750978540812,-0.029839675089576558,-0.007682146993673464,0.020000890348295986
odor,0.0730433185154488,0.11861977067658648,0.04830980344371581,0.044379321847309326,-0.0070995491154653,0.07189686623193735,0.10106078849839781,0.023502695747206096,0.05172080278877486,0.055872023935226105,0.05555902788780253,0.06658270535986462,0.061105457122778935,0.01004922455239114,0.050943099183029916,0.08490199268418502,0.1376451270308943,0.03241820425057165,0.0023080234017647094,-0.01561052004063131,0.173743123884385,0.04802182682998003,0.04786198690448336,0.06832603539319028,0.03500776572561657,0.02259876601413723,0.05752025865650334,0.10040199796562119,0.034190019244207934,-0.003398176120689088,1.0000000000000007,0.03089039301135817,0.0990950111498261,-0.013604274371338052,0.12067374262677824,0.01844531470984155,0.03804294473260991,-0.0016277981603560012,-0.004915036841722279,0.02031393631340043,0.008258200573872967,-0.021149863591013368,0.07432530681308838
ovulation,-0.016155267443991386,-0.020971500172716356,0.10360423103297062,0.021447947560781982,0.014292095685740976,0.035647111852507116,-0.00745394181898977,-0.006161695688172136,0.0030457484301985634,-0.003019067066311254,-0.00978619832749241,0.030716654468879057,0.10061632182474095,-0.02272479819112785,-0.013635521755278154,-0.001994944330653988,0.00581451119450825,-0.009520144231727857,-0.034674528091069884,0.10148074276272896,0.00022730914661842883,-0.024911536532215006,0.05777307529444159,-0.011704063785451246,-0.02409656413507038,-0.007617901474380932,0.03748081615207589,0.008980753447126434,-0.029375803250977103,-0.015770435969566003,0.03089039301135817,1.000000000000001,0.2023699221816253,-0.025161555987834892,0.06160090105308272,0.43939467797714765,-0.0064078601792470465,0.0013585996588887888,0.6184011831493691,-0.017366100122393292,0.015154182460858296,0.04586631472537942,-0.01055735168641687
ovulation_pain,-0.0012900102687311709,0.019640841873689648,0.11354206414097198,-0.04019370209036248,0.010403947987063542,0.04667735972291047,-0.022271095999957406,0.05406329580642759,0.09790208968503136,0.1936396734910995,-0.047124581851652074,0.0648299478970646,0.10599078555788005,0.03911513307333702,0.08346339892587021,0.02358676609962676,0.022866659780984382,-0.01982570348748341,0.018142648416224427,0.06269406365392807,0.011715124038878078,-0.014864429907781144,0.07296743984444584,0.029997904882192603,0.004816608823780857,-0.029420415551097704,0.0035143793455931042,0.1433065252181293,0.048382234005881646,-0.026123857330703888,0.0990950111498261,0.2023699221816253,1.0000000000000007,-0.02601438169680939,0.037218451370881055,0.010875268094259975,0.1011919441215493,0.0450021749104379,0.06733824411644403,0.11528784483844064,0.05266060254358825,0.018288734728659193,0.09018355139434614
